Date,version_name,market_state,strong_neutral,bil_weight,overlay_cash_weight,sleeve_bil_weight,sleeve_internal_bil_weight,self_gated_internal_bil_weight,self_gated_overlay_cut_total,self_gated_overlay_cut_risky,non_self_gated_overlay_cut_total,non_self_gated_overlay_cut_risky,regime_multiplier,target_vol_multiplier,gross_multiplier,binding_source
2007-11-09,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6456944762034209,0.6000000000000001,0.04569447620342082,0.04569447620342082,0.0,0.0,0.0,0.0,0.0,,,,none
2007-11-16,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6456944762034209,0.6000000000000001,0.04569447620342082,0.04569447620342082,0.0,0.0,0.0,0.0,0.0,,,,none
2007-11-23,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6456944762034209,0.6000000000000001,0.04569447620342082,0.04569447620342082,0.0,0.0,0.0,0.0,0.0,,,,none
2007-11-30,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6,0.6,0.0,0.0,0.0,0.1891107531780882,0.1891107531780882,0.41088924682191175,0.41088924682191175,0.4,1.0,0.4,regime
2007-12-07,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2007-12-14,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2007-12-21,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2007-12-28,improved_phasesss3_calm_old_low_stress_derisk,neutral_mixed,0.0,0.266801178139636,0.19999999999999984,0.06680117813963615,0.06680117813963592,0.0,0.06499366113180388,0.06499366113180388,0.13500633886819607,0.11830604433328712,0.8,1.0,0.8000000000000002,regime
2008-01-04,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.266801178139636,0.19999999999999984,0.06680117813963615,0.06680117813963592,0.0,0.0,0.0,0.0,0.0,,,,none
2008-01-11,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.2668011781396359,0.19999999999999984,0.06680117813963604,0.06680117813963592,0.0,0.0,0.0,0.0,0.0,,,,none
2008-01-18,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.2668011781396359,0.19999999999999984,0.06680117813963604,0.06680117813963592,0.0,0.0,0.0,0.0,0.0,,,,none
2008-01-25,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6,0.6,0.0,0.0,0.0,0.19451949534915985,0.19451949534915985,0.40548050465084007,0.40548050465084007,0.4,1.0,0.4,regime
2008-02-01,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-02-08,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-02-15,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.5999999999999999,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-02-22,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-02-29,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6,0.6,0.0,0.0,0.0,0.1946582579492378,0.1946582579492378,0.4053417420507621,0.4053417420507621,0.4,1.0,0.4,regime
2008-03-07,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6000000000000001,0.6,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-03-14,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.5999999999999999,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-03-21,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6000000000000001,0.6,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-03-28,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6000000000000001,0.6000000000000001,0.0,0.0,0.0,0.19459044985144125,0.19459044985144125,0.4054095501485587,0.4054095501485587,0.4,1.0,0.39999999999999997,regime
2008-04-04,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-04-11,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6000000000000001,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-04-18,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6000000000000001,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-04-25,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6,0.6,0.0,0.0,0.0,0.1943158820100842,0.1943158820100842,0.40568411798991577,0.40568411798991577,0.4,1.0,0.4,regime
2008-05-02,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-05-09,improved_phasesss3_calm_old_low_stress_derisk,neutral_mixed,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-05-16,improved_phasesss3_calm_old_low_stress_derisk,recovery_fragile,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-05-23,improved_phasesss3_calm_old_low_stress_derisk,neutral_mixed,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-05-30,improved_phasesss3_calm_old_low_stress_derisk,neutral_mixed,0.0,0.19999999999999996,0.19999999999999984,1.1102230246251565e-16,0.0,0.0,0.06576577011455106,0.06576577011455106,0.13423422988544892,0.13423422988544892,0.8,1.0,0.8000000000000002,regime
2008-06-06,improved_phasesss3_calm_old_low_stress_derisk,neutral_mixed,0.0,0.19999999999999996,0.19999999999999984,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-06-13,improved_phasesss3_calm_old_low_stress_derisk,neutral_mixed,0.0,0.19999999999999996,0.19999999999999984,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-06-20,improved_phasesss3_calm_old_low_stress_derisk,neutral_mixed,0.0,0.19999999999999996,0.19999999999999984,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-06-27,improved_phasesss3_calm_old_low_stress_derisk,neutral_mixed,0.0,0.25877169894211516,0.19999999999999996,0.0587716989421152,0.05877169894211525,0.0,0.06605696042747305,0.06605696042747305,0.13394303957252693,0.11925011483699813,0.8,1.0,0.8,regime
2008-07-04,improved_phasesss3_calm_old_low_stress_derisk,neutral_mixed,0.0,0.25877169894211516,0.19999999999999996,0.0587716989421152,0.05877169894211525,0.0,0.0,0.0,0.0,0.0,,,,none
2008-07-11,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.25877169894211516,0.19999999999999996,0.0587716989421152,0.05877169894211525,0.0,0.0,0.0,0.0,0.0,,,,none
2008-07-18,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.25877169894211527,0.19999999999999996,0.058771698942115314,0.05877169894211525,0.0,0.0,0.0,0.0,0.0,,,,none
2008-07-25,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.19999999999999984,0.19999999999999996,0.0,0.0,0.0,0.06525556829546827,0.06525556829546827,0.1347444317045317,0.1347444317045317,0.8,1.0,0.8,regime
2008-08-01,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.19999999999999996,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-08-08,improved_phasesss3_calm_old_low_stress_derisk,neutral_mixed,0.0,0.19999999999999996,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-08-15,improved_phasesss3_calm_old_low_stress_derisk,neutral_mixed,0.0,0.19999999999999984,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-08-22,improved_phasesss3_calm_old_low_stress_derisk,neutral_mixed,0.0,0.19999999999999996,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-08-29,improved_phasesss3_calm_old_low_stress_derisk,neutral_mixed,0.0,0.20000000000000007,0.19999999999999996,1.1102230246251565e-16,0.0,0.0,0.06381428536941693,0.06381428536941693,0.136185714630583,0.136185714630583,0.8,1.0,0.8,regime
2008-09-05,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.20000000000000018,0.19999999999999996,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-09-12,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.20000000000000018,0.19999999999999996,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-09-19,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.20000000000000007,0.19999999999999996,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-09-26,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6,0.6,0.0,0.0,0.0,0.1890504638901183,0.1890504638901183,0.4109495361098817,0.4109495361098817,0.4,1.0,0.4,regime
2008-10-03,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-10-10,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-10-17,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-10-24,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2008-10-31,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6090931657288681,0.6,0.009093165728868091,0.009093165728868098,0.009093165728868098,0.19788559357510066,0.18424584498179852,0.4021144064248994,0.4021144064248994,0.4,1.0,0.4,regime
2008-11-07,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6090931657288681,0.6,0.009093165728868091,0.009093165728868098,0.009093165728868098,0.0,0.0,0.0,0.0,,,,none
2008-11-14,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6090931657288681,0.6,0.009093165728868091,0.009093165728868098,0.009093165728868098,0.0,0.0,0.0,0.0,,,,none
2008-11-21,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6090931657288681,0.6,0.009093165728868091,0.009093165728868098,0.009093165728868098,0.0,0.0,0.0,0.0,,,,none
2008-11-28,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6533134643459716,0.5999999999999999,0.05331346434597173,0.05331346434597163,0.02072685244021373,0.21718627245221964,0.18609599379189906,0.38281372754778037,0.33393380968914355,0.4,1.0,0.4000000000000001,regime
2008-12-05,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6533134643459716,0.5999999999999999,0.05331346434597173,0.05331346434597163,0.02072685244021373,0.0,0.0,0.0,0.0,,,,none
2008-12-12,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6533134643459716,0.5999999999999999,0.05331346434597173,0.05331346434597163,0.02072685244021373,0.0,0.0,0.0,0.0,,,,none
2008-12-19,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6533134643459716,0.5999999999999999,0.05331346434597173,0.05331346434597163,0.02072685244021373,0.0,0.0,0.0,0.0,,,,none
2008-12-26,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6286319164772652,0.6,0.028631916477265262,0.028631916477265238,0.028631916477265238,0.21230509339858525,0.1693572186826874,0.3876949066014147,0.3876949066014147,0.4,1.0,0.4,regime
2009-01-02,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6286319164772652,0.6,0.028631916477265262,0.028631916477265238,0.028631916477265238,0.0,0.0,0.0,0.0,,,,none
2009-01-09,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6286319164772654,0.6,0.028631916477265373,0.028631916477265238,0.028631916477265238,0.0,0.0,0.0,0.0,,,,none
2009-01-16,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6286319164772652,0.6,0.028631916477265262,0.028631916477265238,0.028631916477265238,0.0,0.0,0.0,0.0,,,,none
2009-01-23,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6286319164772652,0.6,0.028631916477265262,0.028631916477265238,0.028631916477265238,0.0,0.0,0.0,0.0,,,,none
2009-01-30,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6335855960853086,0.6,0.033585596085308644,0.033585596085308686,0.033585596085308686,0.20879582112331485,0.15841742699535183,0.3912041788766851,0.3912041788766851,0.4,1.0,0.4,regime
2009-02-06,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6335855960853086,0.6,0.033585596085308644,0.033585596085308686,0.033585596085308686,0.0,0.0,0.0,0.0,,,,none
2009-02-13,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6335855960853086,0.6,0.033585596085308644,0.033585596085308686,0.033585596085308686,0.0,0.0,0.0,0.0,,,,none
2009-02-20,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6335855960853086,0.6,0.033585596085308644,0.033585596085308686,0.033585596085308686,0.0,0.0,0.0,0.0,,,,none
2009-02-27,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6371926549118602,0.6,0.03719265491186019,0.03719265491186014,0.03719265491186014,0.20869940653256622,0.15291042416477602,0.39130059346743373,0.39130059346743373,0.4,1.0,0.4,regime
2009-03-06,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6371926549118602,0.6,0.03719265491186019,0.03719265491186014,0.03719265491186014,0.0,0.0,0.0,0.0,,,,none
2009-03-13,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6371926549118602,0.6,0.03719265491186019,0.03719265491186014,0.03719265491186014,0.0,0.0,0.0,0.0,,,,none
2009-03-20,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6371926549118602,0.6,0.03719265491186019,0.03719265491186014,0.03719265491186014,0.0,0.0,0.0,0.0,,,,none
2009-03-27,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6575752649450226,0.6,0.05757526494502263,0.05757526494502255,0.019830514223855823,0.2091562613914209,0.1794104900556372,0.39084373860857907,0.334226612526829,0.4,1.0,0.4,regime
2009-04-03,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6575752649450226,0.6,0.05757526494502263,0.05757526494502255,0.019830514223855823,0.0,0.0,0.0,0.0,,,,none
2009-04-10,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6575752649450225,0.6,0.05757526494502252,0.05757526494502255,0.019830514223855823,0.0,0.0,0.0,0.0,,,,none
2009-04-17,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.6575752649450226,0.6,0.05757526494502263,0.05757526494502255,0.019830514223855823,0.0,0.0,0.0,0.0,,,,none
2009-04-24,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.31030987065441384,0.19999999999999996,0.11030987065441389,0.11030987065441397,0.03697940504457309,0.07771700154586528,0.068472150284722,0.12228299845413469,0.10395038205167448,0.8,1.0,0.8,regime
2009-05-01,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.31030987065441384,0.19999999999999996,0.11030987065441389,0.11030987065441397,0.03697940504457309,0.0,0.0,0.0,0.0,,,,none
2009-05-08,improved_phasesss3_calm_old_low_stress_derisk,neutral_mixed,0.0,0.31030987065441384,0.19999999999999996,0.11030987065441389,0.11030987065441397,0.03697940504457309,0.0,0.0,0.0,0.0,,,,none
2009-05-15,improved_phasesss3_calm_old_low_stress_derisk,stressed_panic,0.0,0.31030987065441396,0.19999999999999996,0.110309870654414,0.11030987065441397,0.03697940504457309,0.0,0.0,0.0,0.0,,,,none
2009-05-22,improved_phasesss3_calm_old_low_stress_derisk,neutral_mixed,0.0,0.31030987065441396,0.19999999999999996,0.110309870654414,0.11030987065441397,0.03697940504457309,0.0,0.0,0.0,0.0,,,,none
2009-05-29,improved_phasesss3_calm_old_low_stress_derisk,neutral_mixed,0.0,0.34878731904677407,0.19999999999999984,0.14878731904677422,0.14878731904677409,0.07503651307864069,0.08349834242312763,0.06473921415346746,0.11650165757687232,0.09806395608483898,0.8,1.0,0.8000000000000002,regime
2009-06-05,improved_phasesss3_calm_old_low_stress_derisk,recovery_fragile,0.0,0.34878731904677407,0.19999999999999984,0.14878731904677422,0.14878731904677409,0.07503651307864069,0.0,0.0,0.0,0.0,,,,none
2009-06-12,improved_phasesss3_calm_old_low_stress_derisk,recovery_fragile,0.0,0.34878731904677385,0.19999999999999984,0.148787319046774,0.14878731904677409,0.07503651307864069,0.0,0.0,0.0,0.0,,,,none
2009-06-19,improved_phasesss3_calm_old_low_stress_derisk,recovery_fragile,0.0,0.34878731904677396,0.19999999999999984,0.1487873190467741,0.14878731904677409,0.07503651307864069,0.0,0.0,0.0,0.0,,,,none
2009-06-26,improved_phasesss3_calm_old_low_stress_derisk,recovery_fragile,0.0,0.1660927660178788,0.031569028720922154,0.13452373729695666,0.13452373729695666,0.0,0.010892913837233772,0.010892913837233772,0.020676114883688312,0.015768117834711465,0.96,1.0,0.9684309712790778,regime
2009-07-03,improved_phasesss3_calm_old_low_stress_derisk,neutral_mixed,1.0,0.1660927660178788,0.031569028720922154,0.13452373729695666,0.13452373729695666,0.0,0.0,0.0,0.0,0.0,,,,none
2009-07-10,improved_phasesss3_calm_old_low_stress_derisk,neutral_mixed,1.0,0.1660927660178788,0.031569028720922154,0.13452373729695666,0.13452373729695666,0.0,0.0,0.0,0.0,0.0,,,,none
2009-07-17,improved_phasesss3_calm_old_low_stress_derisk,neutral_mixed,1.0,0.1660927660178788,0.031569028720922154,0.13452373729695666,0.13452373729695666,0.0,0.0,0.0,0.0,0.0,,,,none
2009-07-24,improved_phasesss3_calm_old_low_stress_derisk,neutral_mixed,1.0,0.1660927660178788,0.031569028720922154,0.13452373729695666,0.13452373729695666,0.0,0.0,0.0,0.0,0.0,,,,none
2009-07-31,improved_phasesss3_calm_old_low_stress_derisk,recovery_fragile,0.0,0.03159539350571561,0.031595393505715386,2.220446049250313e-16,0.0,0.0,0.010813819482853315,0.010813819482853315,0.02078157402286232,0.02078157402286232,0.96,1.0,0.9684046064942846,regime
2009-08-07,improved_phasesss3_calm_old_low_stress_derisk,recovery_fragile,0.0,0.03159539350571561,0.031595393505715386,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2009-08-14,improved_phasesss3_calm_old_low_stress_derisk,recovery_fragile,0.0,0.03159539350571561,0.031595393505715386,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2009-08-21,improved_phasesss3_calm_old_low_stress_derisk,recovery_fragile,0.0,0.0315953935057155,0.031595393505715386,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2009-08-28,improved_phasesss3_calm_old_low_stress_derisk,neutral_mixed,1.0,0.20013030552742028,0.050354043850303176,0.1497762616771171,0.14977626167711683,0.0,0.018482397357503427,0.018482397357503427,0.03187164649279989,0.023221568337975895,0.94,1.0,0.9496459561496968,regime
2009-09-04,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.20013030552742017,0.050354043850303176,0.149776261677117,0.14977626167711683,0.0,0.0,0.0,0.0,0.0,,,,none
2009-09-11,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.20013030552742017,0.050354043850303176,0.149776261677117,0.14977626167711683,0.0,0.0,0.0,0.0,0.0,,,,none
2009-09-18,improved_phasesss3_calm_old_low_stress_derisk,neutral_mixed,1.0,0.20013030552742017,0.050354043850303176,0.149776261677117,0.14977626167711683,0.0,0.0,0.0,0.0,0.0,,,,none
2009-09-25,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,none
2009-10-02,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2009-10-09,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2009-10-16,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2009-10-23,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2009-10-30,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,none
2009-11-06,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2009-11-13,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2009-11-20,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2009-11-27,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.010073806017367515,0.0,0.010073806017367515,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,none
2009-12-04,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.032290870449027675,0.0,0.032290870449027675,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2009-12-11,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.021869362938209957,0.0,0.021869362938209957,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2009-12-18,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.014232305138943246,0.0,0.014232305138943246,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2009-12-25,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,none
2010-01-01,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2010-01-08,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2010-01-15,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2010-01-22,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2010-01-29,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.015118880316369987,0.0,0.015118880316369987,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,none
2010-02-05,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.015118880316369987,0.0,0.015118880316369987,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2010-02-12,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.015118880316369987,0.0,0.015118880316369987,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2010-02-19,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.015118880316369987,0.0,0.015118880316369987,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2010-02-26,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.27835120694967386,0.0,0.27835120694967386,0.27835120694967375,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,none
2010-03-05,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.27835120694967386,0.0,0.27835120694967386,0.27835120694967375,0.0,0.0,0.0,0.0,0.0,,,,none
2010-03-12,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.27835120694967386,0.0,0.27835120694967386,0.27835120694967375,0.0,0.0,0.0,0.0,0.0,,,,none
2010-03-19,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.27835120694967386,0.0,0.27835120694967386,0.27835120694967375,0.0,0.0,0.0,0.0,0.0,,,,none
2010-03-26,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.009744116350389742,0.0,0.009744116350389742,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0000000000000002,none
2010-04-02,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.021070721858648667,0.0,0.021070721858648667,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2010-04-09,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.007987285928913068,0.0,0.007987285928913068,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2010-04-16,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.00798728592891318,0.0,0.00798728592891318,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2010-04-23,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.00798728592891318,0.0,0.00798728592891318,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2010-04-30,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,none
2010-05-07,improved_phasesss3_calm_old_low_stress_derisk,calm_trend,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2010-05-14,improved_phasesss3_calm_old_low_stress_derisk,neutral_mixed,1.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2010-05-21,improved_phasesss3_calm_old_low_stress_derisk,neutral_mixed,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2010-05-28,improved_phasesss3_calm_old_low_stress_derisk,neutral_mixed,0.0,0.427427854337747,0.20000000000000007,0.22742785433774693,0.22742785433774682,0.0,0.06688484895524408,0.06688484895524408,0.1331151510447559,0.07625818746031919,0.8,1.0,0.7999999999999999,regime
